id,subjects,processed_text,language_combinations,description
16929186,"['client', 'kandan', 'kandanapp']","['clojurescript', 'client', 'kandan', 'kandanapp']",['css javascript shell'],clojurescript and om client for kandan http and and kandanapp com and
479583,['release'],"['storytlr', 'opensource', 'lifestreaming', 'microblogging', 'platform', 'written', 'default', 'branch', 'master', 'development', 'stable', 'release', 'downloads']",['css perl shell'],storytlr is an opensource lifestreaming and microblogging platform written in php note the default branch master is the development if you need a stable see the release xx or downloads
1695817,"['quicklook', 'plugin', 'generate', 'thumbnail', 'image']","['deprecated', 'quicklook', 'plugin', 'generate', 'thumbnail', 'preview', 'image']",['c++ objective-c'],deprecated quicklook plugin to generate thumbnails and previews for webp images
2981523,"['marionette', 'reference', 'basic', 'gmail']","['deprecated', 'marionette', 'reference', 'cloning', 'basic', 'gmail', 'feature']",['css ruby'],deprecated a marionette js reference cloning basic gmail features
8209367,"['development', 'environment']","['handcraft', 'development', 'environment']",['javascript ruby shell'],handcraft your development environment
4061543,"['toggle', 'framework']","['spicy', 'feature', 'toggle', 'framework']",['css javascript'],the spicy feature toggle framework for rails
1876011,"['torch', 'state', 'machine', 'learning', 'algorithm']","['torch', 'state', 'machine', 'learning', 'algorithm']",['javascript ruby shell'],torch state of the art machine learning algorithms
13670842,"['generation', 'bitcoin', 'miner', 'public', 'domain']","['second', 'generation', 'bitcoin', 'miner', 'public', 'domain']",['c++ python shell'],second generation bitcoin miner gplv and public domain
1570880,"['portable', 'distribution', 'binding']","['portable', 'distribution', 'luajit', 'precompiled', 'library', 'binding']",['c++ perl shell'],portable distribution of luajit with precompiled libraries and ffi bindings
10490779,"['social', 'network']","['video', 'social', 'network', 'built', 'jquery']",['css javascript'],a video social network built with ruby on and jquery
1638055,"['contains', 'example', 'laird', 'blake', 'meike', 'masumi', 'nakamura']","['contains', 'example', 'reilly', 'programming', 'android', 'zigured', 'laird', 'blake', 'meike', 'masumi', 'nakamura']",['c perl shell'],this repo contains example code for o reilly s programming android by zigured laird blake meike and masumi nakamura
4732913,['google'],"['presentation', 'google']",['javascript ruby shell'],my the web can do that presentation from google i and o
4584770,"['sublime', 'plugin', 'remote']","['sublime', 'plugin', 'remote', 'programming']",['c shell'],sublime text plugin for remote pair programming
12973366,"['cockburn', 'hexagonal']","['sandbox', 'experimenting', 'cockburn', 'hexagonal', 'symfony']",['ruby shell'],sandbox for experimenting with cockburn s hexagonal ideas with symfony
15805755,"['natural', 'selection']","['natural', 'selection']",['css perl shell'],natural selection mod for half life
2553402,['example'],"['referred', 'example', 'written', 'learning', 'purpose']",['css python shell'],this repo has code which can be referred as example code these code have been written for learning purpose
18152810,"['hotel', 'management', 'software']","['hotel', 'management', 'software']",['css javascript'],hotel management software
7567351,"['source', 'raspberry']","['source', 'raspberry']",['css javascript shell'],source code for raspberry io
775437,"['simple', 'jslint', 'textmate']","['simple', 'jslint', 'jshint', 'textmate', 'feeling', 'style', 'development', 'branch', 'latest']",['css ruby'],simple jslint or jshint in textmate hurt your feelings in style see the development branch for the latest
996607,"['modal', 'datepicker']","['modal', 'datepicker']",['ruby shell'],semi modal view datepicker for ios
5506831,"['information', 'visualization']","['information', 'visualization']",['css shell'],information visualization
8407151,"['flash', 'video']","['based', 'flash', 'video', 'provides', 'needed', 'functionality', 'nowadays']",['css shell'],osmf and flex based flash video which provides most needed functionality in nowadays
4168869,"['source', 'nanotech']","['source', 'nanotech']",['c++ perl shell'],open source nanotech cad
19958672,"['collaborative', 'editor']","['backed', 'collaborative', 'editor', 'built', 'meteor']",['css javascript'],git backed real time collaborative editor built with meteor
13437311,['device'],"['transfer', 'using', 'microphone', 'speaker', 'device']",['c c++'],transfer data using microphone and speaker on ios devices
16272883,"['active', 'record', 'implementation']","['lightweight', 'active', 'record', 'implementation']",['c ruby shell'],a lightweight active record implementation for core data
10716140,"['admin', 'panel']","['admin', 'panel', 'laravel']",['php shell'],admin panel for laravel
7576377,['protocol'],"['helpful', 'robot', 'written', 'support', 'different', 'messaging', 'protocol']",['javascript ruby shell'],ybot is a helpful chat robot written with erlang which supports different messaging protocols xax
10783411,"['program', 'analysis', 'machine']","['implementation', 'program', 'analysis', 'focus', 'machine']",['perl python'],implementations of program analysis tools with a focus on machine code
9554600,"['hotspot', 'dashboard']","['hotspot', 'dashboard', 'graphite']",['css ruby'],hotspot dashboard for graphite
4740741,"['unity', 'sysfont', 'unityd', 'plugin', 'dynamic', 'mobile', 'device']","['unity', 'sysfont', 'unityd', 'plugin', 'rendering', 'dynamic', 'using', 'available', 'mobile', 'device', 'computer']",['javascript ruby'],unity sysfont is a unityd plugin for rendering dynamic text using the fonts available on the mobile device and computer
15691424,"['photoshop', 'image', 'pngquant', 'compression']","['photoshop', 'saving', 'image', 'pngquant', 'compression']",['c objective-c'],photoshop plug in for saving png images with pngquant compression
4377845,['writer'],"['writer', 'ported', 'webkit']",['css ruby'],ia writer ported to javascript for webkit
1911136,"['wordpress', 'framework']","['wordpress', 'framework']",['css javascript'],an html wordpress framework
19217144,['instant'],"['platform', 'behind', 'instant']",['css python shell'],the platform behind a free instant pdf host
42235,"['rmmseg', 'interface']","['rmmseg', 'interface']",['c python'],rmmseg cpp with python interface
9499422,"['apache', 'flink']","['stratosphere', 'apache', 'flink']",['css javascript shell'],stratosphere is now apache flink
9285941,"['display', 'navigable']","['display', 'navigable']",['css php'],displays xkcd time in a navigable way
2366684,"['personal', 'android']","['personal', 'android', 'official']",['c++ objective-c shell'],a personal repo for work on vlc android not official
2932378,['realtime'],"['realtime', 'notification']",['javascript ruby shell'],html realtime push notifications
