id,subjects,processed_text,language_combinations,description
20940824,"['declarative', 'layout', 'iphone']","['declarative', 'layout', 'iphone']",['objective-c ruby'],a declarative auto layout dsl for swift iphone
53982546,"['machine', 'learning', 'classifier']","['explaining', 'prediction', 'machine', 'learning', 'classifier']",['css html python'],lime explaining the predictions of any machine learning classifier
3159966,"['source', 'typeface', 'beautifulwebtype']","['depth', 'guide', 'source', 'typeface', 'beautifulwebtype']",['css javascript'],in depth guide to the best open source typefaces https and and beautifulwebtype com
15452925,"['machine', 'learning']","['machine', 'learning']",['python shell'],machine learning for go
9639981,"['apple', 'xcodebuild', 'macos']","['extension', 'apple', 'xcodebuild', 'easier', 'macos']",['makefile python shell'],an extension for apple s xcodebuild that makes it easier to test ios and macos apps
73927383,"['android', 'database']","['library', 'debugging', 'android', 'database', 'shared', 'preference', 'debugging', 'great']",['css html javascript'],a library for debugging android databases and shared preferences make debugging great again
73007219,"['iphone', 'instant', 'offline', 'access', 'documentation']","['iphone', 'instant', 'offline', 'access', 'documentation']",['css html javascript'],dash gives your ipad and iphone instant offline access to and api documentation sets
12631084,"['modern', 'dialog', 'library', 'style', 'hubspot', 'source']","['modern', 'dialog', 'library', 'highly', 'configurable', 'style', 'hubspot', 'source']",['html javascript'],a modern dialog library which is highly configurable and easy to style hubspot open source
1903338,"['front', 'elastic', 'search', 'cluster']","['front', 'elastic', 'search', 'cluster']",['css html shell'],a web front end for an elastic search cluster
27844645,"['custom', 'jupyter', 'notebook', 'theme']","['custom', 'jupyter', 'notebook', 'theme']",['javascript python'],custom jupyter notebook themes
40092232,"['package', 'store', 'command', 'interface']","['package', 'store', 'command', 'interface']",['ruby shell'],package mac app store command line interface
56897766,"['github', 'command', 'interface', 'official', 'integration', 'github', 'enterprise', 'github', 'desktop']","['supercharged', 'github', 'command', 'interface', 'official', 'integration', 'github', 'github', 'enterprise', 'github', 'category', 'desktop']",['html makefile shell'],a supercharged git and github command line interface cli an official integration for github and github enterprise https and and github com and works with and category and desktop tools
2525502,['comprehensive'],"['comprehensive', 'finding', 'library', 'based']",['css html makefile'],a comprehensive path finding library for grid based games
12495928,"['picker', 'widget', 'twitter', 'bootstrap']","['picker', 'widget', 'based', 'twitter', 'bootstrap']",['css html'],date and time picker widget based on twitter bootstrap
15115183,"['clojurescript', 'interface', 'facebook']","['clojurescript', 'interface', 'facebook', 'react']",['html javascript shell'],clojurescript interface to facebook s react
6072443,"['android', 'filter', 'opengl']","['android', 'filter', 'based', 'opengl', 'gpuimage']",['c python'],android filters based on opengl idea from gpuimage for ios
53171300,['geospatial'],"['geospatial', 'geofencing']",['makefile shell'],real time geospatial and geofencing
30987756,"['beautiful', 'autocomplete', 'dependency']","['ultra', 'beautiful', 'autocomplete', 'dependency']",['css html'],ultra beautiful autocomplete with zero dependencies
198441611,"['studio', 'science', 'integration', 'source', 'science', 'framework']","['studio', 'based', 'application', 'science', 'integration', 'source', 'science', 'framework', 'language']",['html python shell'],grid studio is a web based application for data science with full integration of open source data science frameworks and languages
24293205,"['apple', 'reachability']","['replacement', 'apple', 'reachability', 'written', 'closure']",['objective-c ruby'],replacement for apple s reachability re written in swift with closures
88254582,"['jimmysong', 'kubernetes', 'handbook']","['kubernetes', 'jimmysong', 'kubernetes', 'handbook']",['dockerfile makefile'],kubernetes and https and and jimmysong io and kubernetes handbook
43175432,"['implementation', 'github', 'official', 'version']","['faster', 'implementation', 'github', 'shaoqingren', 'official', 'version']",['c++ makefile shell'],faster r cnn python implementation see https and and github com and shaoqingren and for the official matlab version
9155431,"['memory', 'usage']","['approximate', 'nearest', 'neighbor', 'optimized', 'memory', 'usage', 'loading', 'saving']",['c python'],approximate nearest neighbors in c and and and python optimized for memory usage and loading and saving to disk
44050066,"['proguard', 'resource', 'wechat']","['proguard', 'resource', 'android', 'wechat']",['batchfile shell'],proguard resource for android by wechat team
82436691,"['avmoo', 'javbus', 'javlibrary', 'japanese', 'adult', 'video', 'video', 'magnet', 'japanese', 'adult', 'video', 'database']","['avmoo', 'javbus', 'javlibrary', 'japanese', 'adult', 'video', 'video', 'magnet', 'japanese', 'adult', 'video', 'database']",['css html'],av avmoo javbus javlibrary av av japanese adult video video magnet links japanese adult video database
16957000,"['kittenphp', 'engine', 'suite']","['kittenphp', 'engine', 'suite']",['python shell'],vk kittenphp and db and engine suite
33323837,"['crazy', 'crisp', 'larsenwork']","['customisable', 'coding', 'ligature', 'contextual', 'positioning', 'crazy', 'crisp', 'larsenwork', 'monoid']",['html shell'],customisable coding font with ligatures and contextual positioning crazy crisp at px and pt http and and larsenwork com and monoid and
2798959,"['cleanest', 'vimrc']","['plugins', 'cleanest', 'vimrc']",['dockerfile shell'],yadr the best plugins and the cleanest vimrc you ve ever seen
47799229,"['tensorflow', 'implementation', 'convolutional', 'generative', 'adversarial', 'network']","['tensorflow', 'implementation', 'convolutional', 'generative', 'adversarial', 'network']",['css html python'],a tensorflow implementation of deep convolutional generative adversarial networks
62500776,"['source', 'productivity', 'booster']","['source', 'productivity', 'booster', 'brain']",['css html'],open source productivity booster with a brain
2616595,"['toolkit', 'graph']","['toolkit', 'creating', 'interactive', 'graph']",['css html makefile'],javascript toolkit for creating interactive real time graphs
175366155,"['interesting', 'example', 'crawler']","['interesting', 'example', 'crawler', 'friendly', 'beginner']",['css html javascript'],qq some interesting examples of python crawlers that are friendly to beginners
6761380,"['place', 'editing', 'twitter', 'jquery', 'jquery']","['place', 'editing', 'twitter', 'jquery', 'jquery']",['css html'],in place editing with twitter jquery ui or pure jquery
60266911,"['friendly', 'unusual', 'display']","['friendly', 'anyone', 'build', 'unusual', 'display']",['css html python'],a web friendly way for anyone to build unusual displays
28405578,['qrcode'],['qrcode'],['c++ makefile shell'],qrcode logo qq
41482296,"['plugin', 'framework', 'party']","['plugin', 'framework', 'third', 'party', 'without', 'modification', 'repackage']",['c c++'],a plugin framework on any third party apk without modification or repackage
28266028,"['android', 'pagertabstrip']","['android', 'pagertabstrip']",['objective-c ruby'],android pagertabstrip for ios
4471940,"['runtime', 'injection', 'objective']","['runtime', 'injection', 'objective']",['java shell'],runtime code injection for objective c swift
24650236,"['relational', 'database', 'cross', 'browser']","['lovefield', 'relational', 'database', 'written', 'cross', 'browser', 'provides']",['css html shell'],lovefield is a relational database for web apps written in works cross browser provides sql like apis that are and easy to use
3605299,"['functional', 'reactive']","['functional', 'reactive', 'programming', 'library']",['html javascript shell'],functional reactive programming library for typescript and javascript
3411652,"['iconic', 'scissors']","['iconic', 'scissors']",['html makefile shell'],iconic fonts scissors
29882262,"['public', 'slack', 'organization']","['public', 'slack', 'organization']",['dockerfile shell'],public slack organizations made easy
7985525,"['image', 'optimizer']","['image', 'optimizer']",['css makefile shell'],gui image optimizer for mac
74236755,"['fathom', 'privacy', 'website', 'analytics', 'golang', 'preact']","['fathom', 'privacy', 'focused', 'website', 'analytics', 'built', 'golang', 'preact']",['html javascript makefile'],fathom lite privacy focused website analytics built with golang preact
72974961,"['admin', 'template']","['admin', 'template', 'based', 'vuejs', 'element']",['css html javascript'],admin template based on vuejs and element
53877810,['competition'],"['platform', 'capture', 'competition']",['makefile python shell'],platform to host capture the flag competitions
11589713,['docker'],"['coreos', 'docker']",['css html javascript shell'],deis the coreos and docker paas your paas your rules
13911118,"['yeoman', 'generator', 'angular', 'express', 'server']","['yeoman', 'generator', 'angular', 'express', 'server']",['css html shell'],yeoman generator for an angular app with an express server
39233228,['future'],"['embrace', 'future', 'developing', 'simple', 'simpler']",['html shell'],embrace the apis of the future hug aims to make developing apis as simple as but no simpler
134030857,"['foreign', 'language', 'reading', 'translation', 'assistant']","['foreign', 'language', 'reading', 'translation', 'assistant', 'based', 'translate']",['css html javascript'],foreign language reading and translation assistant based on copy and translate
9252533,"['numenta', 'platform', 'hierarchical', 'temporal', 'memory']","['numenta', 'platform', 'intelligent', 'computing', 'implementation', 'hierarchical', 'temporal', 'memory', 'theory', 'intelligence', 'based', 'strictly', 'neuroscience', 'neocortex']",['ruby shell'],numenta platform for intelligent computing is an implementation of hierarchical temporal memory htm a theory of intelligence based strictly on the neuroscience of the neocortex
116252,['framework'],"['object', 'oriented', 'framework']",['ruby shell'],object oriented css framework
5676886,"['reference', 'application']","['reference', 'application', 'angularjs']",['css html'],reference application for angularjs
102057483,"['analysis', 'project']","['analysis', 'project', 'mxnet']",['c++ makefile shell'],face analysis project on mxnet
28320207,"['google', 'snippet']","['hassle', 'google', 'snippet']",['css html'],a hassle free way to self host google fonts get woff and woff files and css snippets
28059374,"['flickable', 'carousel']","['flickable', 'carousel']",['css html'],leaves flickable carousels
261335,"['edition', 'edition', 'progit', 'github']","['edition', 'content', 'deprecated', 'edition', 'progit', 'github', 'progit', 'progit']",['css html javascript shell'],pro git book st edition this content is deprecated see nd edition at progit https and and github com and progit and progit
139205847,"['wheel', 'rover']","['build', 'wheel', 'rover', 'based', 'rover']",['python shell'],a build it wheel rover based on the rovers on mars
11178512,"['source', 'performance', 'system', 'major', 'function', 'capacity', 'balance', 'wechat', 'public', 'account', 'chinese', 'language', 'fastdfs']","['fastdfs', 'source', 'performance', 'distributed', 'system', 'major', 'function', 'include', 'syncing', 'design', 'capacity', 'balance', 'wechat', 'weixin', 'public', 'account', 'chinese', 'language', 'fastdfs']",['c++ makefile shell'],fastdfs is an open source high performance distributed file system dfs it s major functions include file file syncing and file and design for high capacity and load balance wechat and weixin public account chinese language fastdfs
774606,"['command', 'utility', 'installer']","['command', 'utility', 'installer', 'window']",['batchfile shell'],unix command line utilities installer for windows
3056094,"['mutation', 'library']","['mutation', 'library']",['css html'],javascript url mutation library
1145832,"['runtime', 'developer', 'console', 'powerful', 'introspection', 'capability']","['runtime', 'developer', 'console', 'alternative', 'powerful', 'introspection', 'capability']",['dockerfile shell'],a runtime developer console and irb alternative with powerful introspection capabilities
33361723,"['overview', 'comparison']","['ecmascript', 'feature', 'overview', 'comparison']",['css makefile shell'],ecmascript feature overview comparison
76954504,['tetri'],"['immutable', 'tetri']",['css html'],use immutable to code tetris
21294600,"['redis', 'source']","['redis', 'annotated', 'redis', 'source']",['ruby shell'],redis annotated redis source code
45946078,"['simple', 'tutorial', 'google', 'tensorflow', 'framework']","['simple', 'tutorial', 'using', 'google', 'tensorflow', 'framework']",['python shell'],simple tutorials using google s tensorflow framework
57430416,"['music', 'china', 'chrome']","['music', 'china', 'chrome', 'firefox']",['css html'],one for all free music in china chrome also works for firefox
60427361,"['multi', 'player', 'simulation']","['multi', 'player', 'simulation']",['css html javascript'],a work in open multi player city simulation game
51711443,['study'],['study'],['objective-c ruby'],mini swift apps for self study
11098077,"['development', 'environment']","['installing', 'development', 'environment', 'macos']",['css html python'],installing development environment on macos
19360616,"['docker', 'native']","['swarm', 'docker', 'native', 'clustering', 'system']",['dockerfile shell'],swarm a docker native clustering system
45547,"['selector', 'engine']","['sizzlin', 'selector', 'engine']",['css html'],a sizzlin hot selector engine
5499847,"['remote', 'network', 'native', 'chrome', 'developer']","['remote', 'network', 'debugging', 'native', 'using', 'chrome', 'developer']",['css html python'],remote network and data debugging for your native ios app using chrome developer tools
2321051,"['proxychains', 'generation', 'proxy', 'continuation', 'proxychains', 'project', 'github', 'release']","['proxychains', 'generation', 'preloader', 'socket', 'dynamically', 'linked', 'program', 'redirects', 'proxy', 'continuation', 'unmaintained', 'proxychains', 'project', 'currently', 'release', 'github', 'release', 'instead']",['c++ makefile shell'],proxychains ng new generation a preloader which hooks calls to sockets in dynamically linked programs and redirects it through one or more socks and http proxies continuation of the unmaintained proxychains project the sf net page is currently not use releases from github release page instead
3523632,"['spring', 'framework', 'pragmatic', 'style', 'javaee', 'application', 'reference', 'architecture']","['spring', 'framework', 'pragmatic', 'style', 'javaee', 'application', 'reference', 'architecture']",['batchfile shell'],a spring framework pragmatic style javaee application reference architecture
137935980,"['machine', 'learning', 'andrew']","['machine', 'learning', 'yearning', 'andrew']",['html javascript'],machine learning yearning andrew ng
89322848,"['powerful', 'parameter', 'server', 'large', 'scale', 'machine', 'learning']","['flexible', 'powerful', 'parameter', 'server', 'large', 'scale', 'machine', 'learning']",['dockerfile shell'],a flexible and powerful parameter server for large scale machine learning
27494663,"['machine', 'management', 'container', 'centric', 'world']","['machine', 'management', 'container', 'centric', 'world']",['makefile shell'],machine management for a container centric world
37175929,"['lightweight', 'virtualization', 'solution']","['lightweight', 'virtualization', 'solution']",['c++ makefile shell'],a lightweight os x virtualization solution
4641606,"['client', 'image', 'placeholder']","['client', 'image', 'placeholder']",['html shell'],client side image placeholders
166535378,"['public', 'failure', 'horror', 'story']","['compilation', 'public', 'failure', 'horror', 'story', 'related', 'kubernetes']",['python shell'],compilation of public failure and horror stories related to kubernetes
3450268,"['generates', 'bootstrap', 'color']","['generates', 'bootstrap', 'color', 'image']",['html javascript'],a rails app that generates bootstrap color scheme from an image
52301805,"['interactive', 'extension']","['interactive', 'extension']",['javascript shell'],the interactive extensions for javascript
9086522,"['angularjs', 'directive', 'angularjs']","['angularjs', 'chosen', 'directive', 'angularjs', 'directive', 'brings', 'chosen', 'jquery', 'angularjs']",['css html'],angularjs chosen directive is an angularjs directive that brings the chosen jquery in a angularjs way
24243349,"['standalone', 'local', 'interface', 'repository']","['standalone', 'local', 'based', 'interface', 'repository']",['html python shell'],a standalone local web based user interface for git repositories
40495024,"['module', 'telegram']","['module', 'creating', 'telegram']",['css html'],node module for creating telegram bots
562972,"['small', 'parser', 'library']","['small', 'based', 'parser', 'library', 'hacking']",['css html shell'],a small peg based parser library see the hacking page in the wiki as well
9824723,"['dependency', 'plugin', 'plain']","['linkify', 'dependency', 'plugin', 'finding', 'plain', 'converting']",['html shell'],linkify is a zero dependency javascript plugin for finding links in plain text and converting them to html a tags
165179509,"['tetri', 'flutter', 'flutter']","['tetri', 'powered', 'flutter', 'flutter']",['c++ makefile shell'],a tetris game powered by flutter flutter
24549457,"['socket', 'client', 'library']","['socket', 'client', 'library']",['html javascript'],socket io client library for net
141040549,"['social', 'engineering']","['accurately', 'locate', 'smartphones', 'using', 'social', 'engineering']",['css html javascript shell'],accurately locate smartphones using social engineering
126996636,"['library', 'animate', 'image']","['library', 'animate', 'image', 'hover']",['css javascript'],javascript library to draw and animate images on hover
369782,"['database', 'migration', 'utility', 'source', 'control']","['roundhouse', 'database', 'migration', 'utility', 'using', 'versioning', 'based', 'source', 'control']",['html shell'],roundhouse is a database migration utility for net using sql files and versioning based on source control
81271141,"['microsoft', 'katana', 'project']","['microsoft', 'katana', 'project']",['css html javascript'],microsoft s owin the katana project
27382852,"['bigpicture', 'library']","['bigpicture', 'library', 'allows', 'infinite', 'panning', 'infinite', 'zooming']",['css html'],bigpicture js is a javascript library that allows infinite panning and infinite zooming in html pages
79157500,['gitlab'],"['mirror', 'gitlab', 'cmdchallenge']",['makefile python shell'],this repo is mirror of https and and gitlab com and jarv and cmdchallenge
40619925,"['machine', 'learning']","['course', 'machine', 'learning']",['makefile python shell'],a course in machine learning
113487978,"['display', 'apple', 'system', 'status', 'alert']","['display', 'apple', 'system', 'hiding', 'status', 'alert', 'suited', 'notifying', 'without', 'interrupting']",['objective-c ruby'],display apple system like self hiding status alerts it is well suited for notifying user without interrupting user flow in ios like way
118182130,"['puppeteer', 'bridge', 'entire']","['puppeteer', 'bridge', 'supporting', 'entire']",['css html javascript'],a puppeteer bridge for supporting the entire api
48962505,['label'],"['repel', 'overlapping', 'label']",['css python'],repel overlapping text labels away from each other
33849718,"['multi', 'websockets', 'communication']","['multi', 'disposable', 'service', 'written', 'websockets', 'communication']",['css html javascript'],a multi room disposable chat service written in go that uses websockets for live communication
3422923,"['google', 'engine', 'boilerplate']","['google', 'engine', 'boilerplate']",['css html javascript'],google app engine boilerplate
102030660,"['fluid', 'powerful', 'simulation', 'plugin', 'quality', 'fluid', 'source', 'creation', 'suite']","['fluid', 'powerful', 'simulation', 'plugin', 'ability', 'create', 'quality', 'fluid', 'effect', 'within', 'source', 'creation', 'suite']",['c python'],flip fluids is a powerful liquid simulation plugin that gives you the ability to create high quality fluid effects all within the free and open source d creation suite
105666776,"['reusable', 'library']","['reusable', 'library']",['objective-c ruby'],ios reusable form library in swift
89835496,"['online', 'activation']","['online', 'activation', 'steam']",['css html shell'],online activation tool for steam
163549671,"['mysql', 'binlog', 'storage', 'system']","['distributed', 'mysql', 'binlog', 'storage', 'system', 'built']",['makefile shell'],a distributed mysql binlog storage system built on raft
10066282,"['dimensional', 'collision', 'detection', 'library']","['dimensional', 'collision', 'detection', 'library']",['makefile shell'],and dimensional collision detection library in rust
15646954,"['script', 'download', 'subtitle', 'series', 'episode']","['script', 'automatically', 'download', 'subtitle', 'movie', 'series', 'episode']",['batchfile shell'],python script to automatically download subtitles for any movie and tv series episode
109392373,"['spring', 'security']","['springboot', 'spring', 'security']",['dockerfile html javascript'],springboot and spring security
19989605,['certificate'],"['auditing', 'certificate']",['makefile python shell'],auditing for tls certificates
58395340,['capability'],"['toolkit', 'embedding', 'capability', 'application']",['makefile shell'],a toolkit for embedding vpn capabilities in your application
138679609,['cloudcpp'],['cloudcpp'],['html javascript makefile'],https and and tz cloudcpp com and
569495,"['source', 'phone', 'system']","['openvbx', 'based', 'source', 'phone', 'system', 'business']",['css html javascript shell'],openvbx is a web based open source phone system for business
95213972,"['simple', 'parallax', 'header']","['simple', 'parallax', 'header', 'uiscrollview', 'uitableview', 'written']",['objective-c ruby'],simple way to add parallax header to uiscrollview and uitableview written in swift
4008167,"['simple', 'jquery', 'table', 'sorter', 'plugin']","['stupidly', 'small', 'simple', 'jquery', 'table', 'sorter', 'plugin']",['css html'],a stupidly small and simple jquery table sorter plugin
87239202,"['angular', 'firebase', 'progressive', 'starter']","['angular', 'firebase', 'progressive', 'starter']",['dockerfile html javascript'],fire angular and firebase progressive web app starter
12780291,['interface'],"['dashboard', 'interface', 'monitor', 'accessibility', 'website']",['html javascript makefile'],pay dashboard is a web interface which helps you monitor the accessibility of your websites
38764670,['oracle'],"['oracle', 'alpinelinux', 'glibc']",['java shell'],oracle java over alpinelinux with glibc
4975854,"['window', 'driver', 'installer', 'library', 'device']","['window', 'driver', 'installer', 'library', 'device']",['c++ makefile shell'],windows driver installer library for usb devices
9355482,"['noriben', 'malware', 'analysis', 'sandbox']","['noriben', 'malware', 'analysis', 'sandbox']",['batchfile shell'],noriben malware analysis sandbox
555313,"['happy', 'editor', 'gitlab']","['happy', 'hacking', 'editor', 'gitlab', 'pipeline']",['makefile shell'],happy haskell hacking for editors ci https and and gitlab com and dxld and ghc mod and pipelines
771294,"['iconv', 'binding']","['iconv', 'binding', 'recoding', 'profit']",['c++ python'],node js iconv bindings text recoding for fun and profit
12179932,"['angularjs', 'directive', 'bootstrap']","['angularjs', 'directive', 'creates', 'based', 'bootstrap']",['html javascript'],an angularjs directive that creates a tree based on a bootstrap nav list
83496974,['mongodb'],"['state', 'mongodb']",['css html shell'],state of the art mongodb ide
28889353,"['application', 'epichrome', 'epichrome', 'helper']","['application', 'epichrome', 'chrome', 'extension', 'epichrome', 'helper', 'create', 'chrome', 'based']",['html javascript makefile'],an application epichrome app and chrome extension epichrome helper to create and use chrome based ssbs on mac osx
88608345,"['kubernetes', 'reboot', 'daemon']","['kubernetes', 'reboot', 'daemon']",['dockerfile makefile'],kubernetes reboot daemon
53374688,"['bayesian', 'classification', 'service']","['bayesian', 'classification', 'service', 'based', 'redis', 'built', 'tornado', 'react']",['css html python'],bayesian text classification service based on redis built on top of tornado and react js
86668534,['framework'],"['another', 'framework']",['c makefile'],yet another hook framework for art
23081251,"['framework', 'library']","['framework', 'library', 'bootstrap']",['css javascript'],a play framework library for bootstrap
3499459,"['copycopter', 'server', 'source', 'service']","['copycopter', 'server', 'source', 'service']",['css html javascript'],copycopter server is open source run it as a web service
66083213,"['template', 'bootstrap', 'clean', 'vinyl', 'bower', 'support', 'template', 'contains', 'htaccess', 'server']","['optimizedhtml', 'optimized', 'google', 'pagespeed', 'start', 'template', 'bootstrap', 'clean', 'vinyl', 'rsync', 'bower', 'support', 'template', 'contains', 'htaccess', 'caching', 'server']",['css html'],optimizedhtml is all optimized for google pagespeed start html template with bootstrap grid only clean vinyl ftp and rsync and bower libs path support the template contains a htaccess file with caching rules for web server
188316989,"['quick', 'scanner', 'bluekeep', 'vulnerability']","['quick', 'scanner', 'bluekeep', 'vulnerability']",['dockerfile makefile'],a quick scanner for the cve bluekeep vulnerability
126034926,"['tensorflow', 'implementation', 'pyramid', 'network', 'multi', 'person', 'estimation']","['tensorflow', 'implementation', 'cascaded', 'pyramid', 'network', 'multi', 'person', 'estimation']",['c++ makefile shell'],the tensorflow implementation of cpn cascaded pyramid network for multi person pose estimation
37421331,"['daily', 'packt', 'ebook', 'packtpub', 'learning']","['download', 'daily', 'packt', 'publishing', 'ebook', 'packtpub', 'packt', 'offer', 'learning']",['html javascript'],download your daily free packt publishing ebook https and and www packtpub com and packt and offers and free learning
84097963,"['manage', 'composer', 'config']","['easily', 'manage', 'composer', 'config']",['dockerfile makefile'],easily manage git hooks in your composer config
103062798,"['youtube', 'tutorial']","['companion', 'youtube', 'tutorial']",['css html javascript'],the companion to the youtube tutorials
46496316,"['arduino', 'library', 'device', 'arduino', 'leonardo', 'arduino', 'micro']","['arduino', 'library', 'joystick', 'device', 'arduino', 'leonardo', 'arduino', 'micro', 'support']",['batchfile shell'],an arduino library that adds one or more joysticks to the list of hid devices an arduino leonardo or arduino micro can support
53626965,"['performant', 'module', 'making', 'native', 'position', 'sticky', 'statefull', 'sticky', 'browser']","['stickystate', 'performant', 'module', 'making', 'native', 'position', 'sticky', 'statefull', 'polyfilling', 'missing', 'sticky', 'browser', 'feature']",['css html'],stickystate is a high performant module making native position sticky statefull and polyfilling the missing sticky browser feature
59773356,"['dynamic', 'background', 'color', 'uivisualeffectview', 'subclass']","['dynamic', 'background', 'color', 'uivisualeffectview', 'subclass']",['objective-c ruby'],dynamic blur background view with tint color uivisualeffectview subclass
80581591,['library'],"['library', 'library']",['objective-c ruby'],swift library for font icons this library
73436648,"['socket', 'angular', 'angular', 'material', 'component']","['application', 'implemented', 'using', 'socket', 'angular', 'angular', 'material', 'component']",['css html javascript'],a chat application implemented using socket angular and angular material components
120207630,"['iconic', 'toolkit']","['iconic', 'toolkit']",['html javascript makefile'],a fork of the iconic font and css toolkit
16677055,['visualization'],['visualization'],['css html shell'],d visualization of npm
102099689,"['vuejs', 'notification', 'center']","['vuejs', 'notification', 'center']",['css html javascript shell'],vuejs notification center
1872254,"['programmatic', 'support']","['programmatic', 'browsing', 'module', 'support']",['html javascript shell'],programmatic web browsing module with ajax support for python
4220253,"['ultimate', 'framework', 'responsive']","['ultimate', 'framework', 'building', 'validating', 'responsive']",['css shell'],the ultimate framework for building and validating responsive html forms
3329435,['interface'],"['write', 'great', 'testing', 'interface']",['css html'],write json unit tests in less code great for testing rest interfaces
163480400,"['tensorflow', 'implementation']","['tensorflow', 'implementation']",['python shell'],tensorflow implementation
74888257,['customization'],['customization'],['makefile shell'],arc kde customization
15657128,['front'],"['apart', 'front']",['javascript python'],the a list apart front end repo
57257111,"['simple', 'header', 'argument', 'parser', 'library', 'standard', 'argparse', 'library']","['simple', 'header', 'argument', 'parser', 'library', 'supposed', 'flexible', 'attempt', 'compatible', 'functionality', 'standard', 'argparse', 'library', 'though', 'necessarily']",['makefile python'],a simple header only c and and argument parser library supposed to be flexible and and attempts to be compatible with the functionality of the python standard argparse library though not necessarily the api
155203510,['frozen'],"['discontinued', 'frozen', 'exist', 'forever', 'mpdehaan', 'vespene']",['css html javascript shell'],discontinued a frozen fork will exist forever at mpdehaan and vespene
37613809,"['efficient', 'usenet', 'downloader']","['efficient', 'usenet', 'downloader']",['css html javascript shell'],efficient usenet downloader
120264700,"['bitcoin', 'protocol', 'toolkit']","['bitcoin', 'protocol', 'toolkit']",['ruby shell'],bitcoin protocol toolkit for swift
22494900,"['monitor', 'command']","['monitor', 'control', 'brightness', 'command']",['objective-c shell'],ddc monitor controls brightness for mac osx command line
28763547,['mutiple'],"['xychart', 'designed', 'chart', 'compare', 'mutiple', 'limited', 'range', 'value']",['ruby shell'],xychart is designed for line bar of charts which can compare mutiple datas in form and limited the range of values to and so on
56901410,"['interface', 'webrtc', 'voice', 'activity']","['interface', 'webrtc', 'voice', 'activity', 'detector']",['c++ python'],python interface to the webrtc voice activity detector
209379,"['maxmind', 'geoip', 'geographic', 'location', 'address']","['querying', 'maxmind', 'geoip', 'return', 'geographic', 'location', 'server', 'given', 'address']",['css html python'],the ruby gem for querying maxmind com s geoip which returns the geographic location of a server given its ip address
50424341,"['radeon', 'intersection', 'acceleration', 'library', 'software', 'multiplatforms']","['radeon', 'intersection', 'acceleration', 'library', 'hardware', 'software', 'multiplatforms', 'using']",['c python'],radeon rays is ray intersection acceleration library for hardware and software multiplatforms using cpu and gpu
9667424,"['webgl', 'earth', 'source']","['unmaintained', 'webgl', 'earth', 'source', 'project']",['css html makefile'],unmaintained webgl earth the source code of the project
17181837,"['source', 'typography']","['source', 'webtypography', 'practical', 'guide', 'typography']",['css javascript'],the source code for webtypography a practical guide to web typography
15216146,"['monkey', 'front']","['monkey', 'front', 'tooling', 'single', 'dependency']",['css html makefile'],monkey front end tooling in a single dependency
56289751,"['versatile', 'video', 'library']","['vireo', 'lightweight', 'versatile', 'video', 'library', 'written']",['makefile shell'],vireo is a lightweight and versatile video processing library written in c and and
1323052,"['foreign', 'function', 'layer']","['abstracted', 'foreign', 'function', 'layer']",['c makefile'],java abstracted foreign function layer
592109,"['bloom', 'filter']","['bloom', 'filter', 'using']",['makefile python'],fast python bloom filter using mmap
16865424,"['synchronize', 'calendar']","['synchronize', 'calendar', 'contact']",['makefile shell'],synchronize calendars and contacts
46008487,"['reality', 'application']","['mixedrealitytoolkit', 'collection', 'script', 'component', 'intended', 'accelerate', 'development', 'mixed', 'reality', 'application', 'targeting', 'window', 'mixed', 'reality']",['html makefile'],the mixedrealitytoolkit is a collection of scripts and components intended to accelerate the development of mixed reality applications targeting windows mixed reality
70405572,"['simple', 'customizable', 'calendar', 'component', 'calendar']","['simple', 'customizable', 'calendar', 'component', 'calendar']",['objective-c ruby'],simple customizable calendar component in swift calendar
8309253,"['stack', 'implementation']","['picotcp', 'stack', 'implementation']",['makefile python shell'],picotcp is a free tcp and ip stack implementation
59018415,"['lexvec', 'result', 'multiple']","['implementation', 'lexvec', 'embedding', 'model', 'similar', 'wordvec', 'glove', 'achieves', 'state', 'result', 'multiple']",['makefile python shell'],this is an implementation of the lexvec word embedding model similar to wordvec and glove that achieves state of the art results in multiple nlp tasks
53397944,"['application', 'image', 'image', 'rotation', 'option', 'abstract', 'storage', 'store', 'image', 'provider']","['dockerized', 'application', 'microservice', 'resize', 'image', 'optimised', 'image', 'using', 'imagemagick', 'includes', 'image', 'rotation', 'option', 'abstract', 'storage', 'based', 'flysystem', 'order', 'store', 'image', 'provider']",['dockerfile shell'],dockerized php application runs as a microservice to resize and crop images on the fly get optimised images with webp or png using imagemagick includes face face image rotation and many other options abstract storage based on flysystem in order to store images on any provider aws s
27509416,"['simple', 'virtual', 'library']","['simple', 'virtual', 'library']",['css html javascript'],pure and simple virtual dom library
4769450,"['jquery', 'socialshareprivacy', 'klick', 'datenschutz', 'heise']","['jquery', 'socialshareprivacy', 'klick', 'datenschutz', 'heise', 'extra', 'socialshareprivacy', 'extensible']",['css shell'],fork of jquery socialshareprivacy js and klicks fuer mehr datenschutz http and and www heise de and extras and socialshareprivacy and that is extensible
88831074,"['source', 'reference', 'implementation']","['source', 'reference', 'implementation']",['css html javascript shell'],the open source java ee reference implementation
