id,language_dictionary,total_bytes_written,language_distribution,all_languages,main_language,languages_used,language_combinations,owner_type,open_issues,stars,watchers,forks,size,topics,description
3354902,"{'c': 307448, 'makefile': 7362, 'shell': 1068}",315878,"{'c': 0.9733124814010472, 'makefile': 0.023306466420580096, 'shell': 0.003381052178372663}","['c', 'makefile', 'shell']",c,3,['makefile shell'],User,6,3246,153,322,1148,[],official git repo for iodine dns tunnel
6118575,"{'ruby': 63748, 'python': 22263, 'html': 4307, 'css': 866}",91184,"{'ruby': 0.6991138796280049, 'python': 0.24415467625899281, 'html': 0.04723416388840147, 'css': 0.009497280224600807}","['ruby', 'python', 'html', 'css']",ruby,4,['html python'],Organization,122,3245,109,405,1635,[],generate custom icon webfonts from the comfort of the command line
376635,"{'ruby': 1252377, 'html': 33500, 'css': 9493, 'javascript': 4785}",1300155,"{'ruby': 0.9632520737912018, 'html': 0.02576615865031477, 'css': 0.0073014371363414364, 'javascript': 0.0036803304221419753}","['ruby', 'html', 'css', 'javascript']",ruby,4,['css html javascript'],Organization,54,3244,132,504,10840,"['padrino', 'waf']",padrino is a full stack ruby framework built upon sinatra
688157,"{'javascript': 269250, 'css': 7516, 'typescript': 4998, 'html': 3146}",284910,"{'javascript': 0.9450352742971465, 'css': 0.02638026043311923, 'typescript': 0.017542381804780457, 'html': 0.011042083464953846}","['javascript', 'css', 'typescript', 'html']",javascript,4,['css html'],Organization,72,3240,147,1571,700,"['ajax-autocomplete', 'autocomplete', 'autosuggest']",ajax autocomplete for jquery allows you to easily create autocomplete and autosuggest boxes for text input fields
11452676,"{'c++': 2080894, 'c': 1542435, 'python': 175478, 'go': 129900, 'm4': 95668, 'cmake': 48193, 'makefile': 25474, 'objective-c': 12986, 'shell': 9513, 'dockerfile': 4929, 'ruby': 559}",4126029,"{'c++': 0.5043333432702485, 'c': 0.37383038267544894, 'python': 0.04252951203202886, 'go': 0.03148305549960992, 'm4': 0.023186458456787386, 'cmake': 0.011680237826733646, 'makefile': 0.0061739750253815475, 'objective-c': 0.0031473360948262846, 'shell': 0.0023056066741169294, 'dockerfile': 0.001194611089742704, 'ruby': 0.00013548135507530365}","['c++', 'c', 'python', 'go', 'm4', 'cmake', 'makefile', 'objective-c', 'shell', 'dockerfile', 'ruby']",c++,11,['makefile python shell'],Organization,419,3234,188,624,31595,"['cpp14', 'http2']",nghttp http and  c library and tools
3810626,"{'python': 535290, 'makefile': 610, 'shell': 461}",536361,"{'python': 0.9980032105242551, 'makefile': 0.0011372937256810245, 'shell': 0.0008594957500638562}","['python', 'makefile', 'shell']",python,3,['makefile shell'],User,125,3229,282,747,10052,"['finance', 'pattern-recognition', 'quantitative-finance', 'ta-lib', 'technical-analysis']",python wrapper for ta lib http and and ta lib org and
56125,"{'ruby': 156133, 'html': 4306, 'shell': 358}",160797,"{'ruby': 0.9709944837279303, 'html': 0.02677910657537143, 'shell': 0.0022264096966983214}","['ruby', 'html', 'shell']",ruby,3,['html shell'],Organization,14,3227,81,429,6519,"['clearance', 'rails', 'rails-authentication', 'rubygem', 'thoughtbot']",rails authentication with email password
5383731,"{'c': 60221856, 'c++': 2349681, 'python': 1980189, 'shell': 1143348, 'assembly': 306237, 'haxe': 289743, 'perl': 242768, 'makefile': 194469, 'objective-c': 132663, 'smpl': 9568, 'nsis': 7589, 'glsl': 588, 'dockerfile': 577, 'gdb': 470, 'emacs lisp': 75}",66879821,"{'c': 0.9004488214763613, 'c++': 0.03513288410266529, 'python': 0.02960816835918266, 'shell': 0.01709556010922936, 'assembly': 0.00457891476713133, 'haxe': 0.004332293293667757, 'perl': 0.003629914021450506, 'makefile': 0.002907738045530953, 'objective-c': 0.0019836027970230362, 'smpl': 0.0001430625838547026, 'nsis': 0.00011347219365314989, 'glsl': 8.791889559632643e-06, 'dockerfile': 8.627415435217747e-06, 'gdb': 7.027530770454664e-06, 'emacs lisp': 1.1214144846470207e-06}","['c', 'c++', 'python', 'shell', 'assembly', 'haxe', 'perl', 'makefile', 'objective-c', 'smpl', 'nsis', 'glsl', 'dockerfile', 'gdb', 'emacs lisp']",c,15,['makefile python shell'],Organization,4,3227,343,2549,267201,[],official qemu mirror please see http and and wiki qemu org and contribute and submitapatch for how to submit changes to qemu pull requests are ignored please only use release tarballs from the qemu website
8277372,"{'python': 6805965, 'html': 5848, 'java': 1688, 'makefile': 1213, 'shell': 797, 'scala': 782, 'javascript': 756, 'dockerfile': 443, 'ruby': 188}",6817680,"{'python': 0.9982816735311719, 'html': 0.0008577697985238381, 'java': 0.00024759155607186024, 'makefile': 0.00017791976156111757, 'shell': 0.00011690193731591978, 'scala': 0.00011470177538400159, 'javascript': 0.00011088816136867673, 'dockerfile': 6.497811572265052e-05, 'ruby': 2.7575362880041306e-05}","['python', 'html', 'java', 'makefile', 'shell', 'scala', 'javascript', 'dockerfile', 'ruby']",python,9,['html makefile shell'],User,319,3223,64,1011,11990,"['aws', 'boto', 'ec2', 's3']",a library that allows you to easily mock out tests based on aws infrastructure
1206729,"{'python': 739042, 'makefile': 3999, 'shell': 418}",743459,"{'python': 0.9940588519340003, 'makefile': 0.0053789112782278515, 'shell': 0.0005622367877717533}","['python', 'makefile', 'shell']",python,3,['makefile shell'],User,79,3221,65,207,3511,"['codeformatter', 'formatter', 'pep8']",a tool that automatically formats python code to conform to the pep  style guide
14128006,"{'go': 442121, 'makefile': 2093, 'shell': 399}",444613,"{'go': 0.9943951256485978, 'makefile': 0.004707464694014795, 'shell': 0.0008974096573874358}","['go', 'makefile', 'shell']",go,3,['makefile shell'],Organization,21,3222,260,412,1974,[],golang implementation of the raft consensus protocol
15323392,"{'javascript': 74255, 'html': 30558, 'css': 17936}",122749,"{'javascript': 0.6049336450806116, 'html': 0.24894703826507752, 'css': 0.14611931665431083}","['javascript', 'html', 'css']",javascript,3,['css html'],Organization,109,3220,111,753,7140,[],modals and popups provider for angular js applications
11388110,"{'go': 49989, 'shell': 1958, 'html': 1415, 'makefile': 145}",53507,"{'go': 0.9342515932494814, 'shell': 0.03659334292709365, 'html': 0.026445138019324573, 'makefile': 0.002709925804100398}","['go', 'shell', 'html', 'makefile']",go,4,['html makefile shell'],User,54,3217,129,527,10544,[],socket io library for a realtime application framework
3146558,"{'scala': 2795751, 'java': 188926, 'ruby': 60758, 'shell': 32955, 'thrift': 17818}",3096208,"{'scala': 0.9029596848790521, 'java': 0.061018510384315265, 'ruby': 0.019623358637404206, 'shell': 0.01064366476670818, 'thrift': 0.005754781332520296}","['scala', 'java', 'ruby', 'shell', 'thrift']",scala,5,['ruby shell'],Organization,308,3215,334,679,18867,[],a scala api for cascading
3378594,"{'php': 265931, 'smarty': 1929, 'shell': 504, 'python': 146}",268510,"{'php': 0.9903951435700719, 'smarty': 0.007184089978026889, 'shell': 0.0018770250642434173, 'python': 0.0005437413876578154}","['php', 'smarty', 'shell', 'python']",php,4,['python shell'],User,95,3213,140,459,2534,"['curl', 'http', 'http-client', 'php-curl']",requests for php is a humble http request library it simplifies how you interact with other sites and takes away all your worries
19296225,"{'go': 530874, 'python': 9628, 'shell': 5214, 'dockerfile': 4024, 'c++': 3527, 'c': 1930, 'makefile': 1107}",556304,"{'go': 0.954287583767149, 'python': 0.017307083896574534, 'shell': 0.00937257326929161, 'dockerfile': 0.00723345508930369, 'c++': 0.006340058672955794, 'c': 0.0034693261238459548, 'makefile': 0.001989919180879519}","['go', 'python', 'shell', 'dockerfile', 'c++', 'c', 'makefile']",go,7,['makefile python shell'],User,111,3213,188,372,4172,[],a high performance nosql powered by go
12785573,"{'vim script': 4630895, 'shell': 9671, 'ruby': 1746}",4642312,"{'vim script': 0.9975406650823986, 'shell': 0.002083229218544553, 'ruby': 0.00037610569905684925}","['vim script', 'shell', 'ruby']",vim script,3,['ruby shell'],User,10,3211,42,188,6387,"['language-packs', 'plugin', 'vim']",a solid language pack for vim
1646466,"{'python': 299529, 'c': 49941, 'shell': 40688, 'makefile': 2436}",392594,"{'python': 0.7629484913167293, 'c': 0.12720775151938135, 'shell': 0.10363887374743373, 'makefile': 0.006204883416455677}","['python', 'c', 'shell', 'makefile']",python,4,['c makefile shell'],Organization,273,3211,304,1317,3075,[],emulator for rapid prototyping of software defined networks
26677418,"{'c': 720938, 'lua': 573509, 'c++': 25814, 'makefile': 9577, 'shell': 4303, 'dockerfile': 1030}",1335171,"{'c': 0.5399593010932682, 'lua': 0.42953973685767594, 'c++': 0.019333853116941576, 'makefile': 0.007172864000191736, 'shell': 0.0032228081646470752, 'dockerfile': 0.0007714367672755026}","['c', 'lua', 'c++', 'makefile', 'shell', 'dockerfile']",c,6,['c++ makefile shell'],User,106,3209,118,174,4481,"['console-application', 'modal-editing', 'structural-regex', 'text-editor']",a vi like editor based on plan  s structural regular expressions
15467734,"{'typescript': 899827, 'javascript': 107930, 'html': 14451, 'python': 4391, 'shell': 3660, 'css': 111}",1030370,"{'typescript': 0.8733047351922125, 'javascript': 0.10474877956462242, 'html': 0.014025058959402932, 'python': 0.004261575938740453, 'shell': 0.00355212205324301, 'css': 0.00010772829177868144}","['typescript', 'javascript', 'html', 'python', 'shell', 'css']",typescript,6,['css html javascript shell'],Organization,8,3207,134,409,4140,[],implements zones for javascript
417862,"{'ruby': 705163, 'shell': 1186, 'css': 38}",706387,"{'ruby': 0.9982672387798757, 'shell': 0.0016789663456433937, 'css': 5.379487448098564e-05}","['ruby', 'shell', 'css']",ruby,3,['css shell'],Organization,42,3203,212,1031,14767,"['github', 'github-api', 'octokit']",ruby toolkit for the github api
1857825,"{'python': 494963, 'roff': 21151, 'perl': 7146, 'makefile': 1684, 'shell': 350}",525294,"{'python': 0.9422590016257563, 'roff': 0.040265070608078525, 'perl': 0.013603810437583524, 'makefile': 0.00320582378629872, 'shell': 0.0006662935422829882}","['python', 'roff', 'perl', 'makefile', 'shell']",python,5,['perl shell'],Organization,305,3202,107,780,4695,[],official scmd repo command line tool for managing amazon s and cloudfront services
4224042,"{'php': 10134446, 'javascript': 847535, 'css': 411920, 'html': 327822, 'tsql': 33389, 'shell': 8406, 'plsql': 7714, 'perl': 2649, 'c': 1603, 'python': 722}",11776206,"{'php': 0.8605866779164699, 'javascript': 0.07197012348459257, 'css': 0.03497900767021229, 'html': 0.027837658410527124, 'tsql': 0.0028352934722779134, 'shell': 0.0007138122413959131, 'plsql': 0.0006550496823849719, 'perl': 0.00022494511390170994, 'c': 0.0001361219394429751, 'python': 6.131006879465255e-05}","['php', 'javascript', 'css', 'html', 'tsql', 'shell', 'plsql', 'perl', 'c', 'python']",php,10,['css html javascript shell'],Organization,288,3202,221,1213,63259,[],the roundcube webmail suite
28283593,"{'go': 2347049, 'python': 144015, 'tsql': 37726, 'shell': 17037, 'makefile': 2149}",2547976,"{'go': 0.9211425068367991, 'python': 0.056521333010985976, 'tsql': 0.014806261911415179, 'shell': 0.006686483703143201, 'makefile': 0.0008434145376565557}","['go', 'python', 'tsql', 'shell', 'makefile']",go,5,['makefile python shell'],Organization,88,3193,132,393,39712,"['acme', 'boulder', 'ca', 'certificate-authority', 'lets-encrypt', 'pki', 'rfc8555', 'tls']",an acme based certificate written in go
4333252,"{'python': 378184, 'makefile': 15596, 'shell': 6447}",400227,"{'python': 0.9449237557686013, 'makefile': 0.038967885724851145, 'shell': 0.016108358506547533}","['python', 'makefile', 'shell']",python,3,['makefile shell'],Organization,392,3190,148,526,7174,"['guake', 'guake-terminal', 'terminal', 'terminal-emulator']",drop down terminal for gnome
28946018,"{'python': 31788, 'shell': 1724, 'makefile': 231}",33743,"{'python': 0.9420620573155913, 'shell': 0.05109207835699256, 'makefile': 0.006845864327416057}","['python', 'shell', 'makefile']",python,3,['makefile shell'],User,11,3189,53,51,709,[],obsolete see readme a tool for creating gif screencasts of a with key presses overlaid
3069402,"{'javascript': 219405, 'html': 169686, 'css': 283, 'dockerfile': 227}",389601,"{'javascript': 0.563153071989035, 'html': 0.43553789646330476, 'css': 0.0007263841725252245, 'dockerfile': 0.0005826473751350741}","['javascript', 'html', 'css', 'dockerfile']",javascript,4,['dockerfile html'],User,54,3187,124,771,2441,"['barcode', 'barcode-generator', 'es2015', 'es6']",barcode generation library written in javascript that works in both the browser and on node js
6621471,"{'javascript': 2473887, 'html': 9814, 'css': 9450, 'batchfile': 282, 'shell': 128}",2493561,"{'javascript': 0.992110078718748, 'html': 0.0039357368839182194, 'css': 0.003789760908195147, 'batchfile': 0.00011309127789534726, 'shell': 5.133221124327819e-05}","['javascript', 'html', 'css', 'batchfile', 'shell']",javascript,5,['css html shell'],Organization,194,3185,266,1238,107650,[],a reference client implementation for the playback of mpeg dash via javascript and compliant browsers
80571,"{'ruby': 1176226, 'html': 208963, 'coffeescript': 38660, 'css': 33976, 'javascript': 1306, 'dockerfile': 1297}",1460428,"{'ruby': 0.805398143557916, 'html': 0.14308339746978282, 'coffeescript': 0.026471691860194407, 'css': 0.02326441289813671, 'javascript': 0.0008942583954840636, 'dockerfile': 0.0008880958184860876}","['ruby', 'html', 'coffeescript', 'css', 'javascript', 'dockerfile']",ruby,6,['css html javascript'],Organization,71,3183,142,1227,19446,[],ruby on rails crm platform
14971308,"{'shell': 9386, 'go': 2757, 'python': 1077, 'makefile': 135}",13355,"{'shell': 0.7028079371022089, 'go': 0.2064395357543991, 'python': 0.08064395357543991, 'makefile': 0.010108573567952079}","['shell', 'go', 'python', 'makefile']",shell,4,['makefile python'],User,0,3182,457,1309,29673,"['generator', 'google', 'host', 'hosts', 'hostsfile']",google hosts generator
6427813,"{'r': 693659, 'c++': 27715, 'shell': 1105}",722479,"{'r': 0.9601095671984929, 'c++': 0.0383609765820183, 'shell': 0.0015294562194887325}","['r', 'c++', 'shell']",r,3,['c++ shell'],Organization,39,3181,251,1159,28037,"['data-manipulation', 'grammar']",dplyr a grammar of data manipulation
14083440,"{'javascript': 218637, 'html': 40712, 'smarty': 31342, 'css': 18419}",309110,"{'javascript': 0.7073113131247776, 'html': 0.13170715926369253, 'smarty': 0.10139432564459254, 'css': 0.059587201966937335}","['javascript', 'html', 'smarty', 'css']",javascript,4,['css html'],User,392,3178,170,1421,1550,"['datepicker', 'datetimepicker', 'jquery', 'jquery-plugin', 'picker', 'timepicker']",jquery plugin date and time picker
19816070,"{'c++': 51348530, 'c': 28172532, 'perl': 1831236, 'plsql': 1422386, 'objective-c': 859958, 'php': 747488, 'cmake': 671935, 'assembly': 652997, 'yacc': 614825, 'shell': 602650, 'html': 511818, 'pascal': 290234, 'python': 154572, 'java': 55722, 'tsql': 54172, 'sqlpl': 48270, 'roff': 38324, 'makefile': 31821, 'plpgsql': 28744, 'm4': 27140, 'digital command language': 26402, 'dtrace': 17036, 'ruby': 16407, 'xs': 15909, 'pawn': 13472, 'lex': 12035, 'perl 6': 11748, 'javascript': 8079, 'scilab': 7739, 'pov-ray sdl': 2883, 'vba': 2189, 'batchfile': 2056, 'sas': 1847, 'module management system': 1545, 'awk': 633, 'powershell': 564, 'sourcepawn': 233}",88306131,"{'c++': 0.5814831815018597, 'c': 0.3190325709094876, 'perl': 0.020737359674380933, 'plsql': 0.0161074433212344, 'objective-c': 0.00973837252591216, 'php': 0.008464735025023347, 'cmake': 0.007609154567082097, 'assembly': 0.007394696071555892, 'yacc': 0.006962427104863195, 'shell': 0.006824554458172333, 'html': 0.005795950906285318, 'pascal': 0.0032866800607536527, 'python': 0.001750410738751537, 'java': 0.0006310094142840434, 'tsql': 0.0006134568391406481, 'sqlpl': 0.0005466211626914104, 'roff': 0.00043399025148095323, 'makefile': 0.00036034870557288937, 'plpgsql': 0.0003255040128527429, 'm4': 0.0003073399286398359, 'digital command language': 0.00029898263802317416, 'dtrace': 0.00019291978718895522, 'ruby': 0.00018579683895334514, 'xs': 0.0001801573664234027, 'pawn': 0.00015256018860117425, 'lex': 0.00013628725280694272, 'perl 6': 0.0001330371953449076, 'javascript': 9.148855134418697e-05, 'scilab': 8.763830905466801e-05, 'pov-ray sdl': 3.264778976671507e-05, 'vba': 2.4788765799285215e-05, 'batchfile': 2.3282641609561628e-05, 'sas': 2.0915875025710275e-05, 'module management system': 1.749595393325521e-05, 'awk': 7.168245203722038e-06, 'powershell': 6.386872503790252e-06, 'sourcepawn': 2.638548392523278e-06}","['c++', 'c', 'perl', 'plsql', 'objective-c', 'php', 'cmake', 'assembly', 'yacc', 'shell', 'html', 'pascal', 'python', 'java', 'tsql', 'sqlpl', 'roff', 'makefile', 'plpgsql', 'm4', 'digital command language', 'dtrace', 'ruby', 'xs', 'pawn', 'lex', 'perl 6', 'javascript', 'scilab', 'pov-ray sdl', 'vba', 'batchfile', 'sas', 'module management system', 'awk', 'powershell', 'sourcepawn']",c++,37,['perl shell'],Organization,80,3175,272,943,768391,[],mariadb server is a community developed fork of mysql server started by core members of the original mysql mariadb actively works with outside developers to deliver the most and sanely licensed open sql server in the industry
27818365,"{'c': 846900, 'c++': 100526, 'powershell': 19847, 'rich text format': 12641, 'c#': 11744, 'javascript': 10589, 'css': 6223, 'cmake': 3030, 'html': 2949, 'makefile': 283, 'batchfile': 109}",1014841,"{'c': 0.8345149634277685, 'c++': 0.09905591122156082, 'powershell': 0.019556758152262276, 'rich text format': 0.01245613844927432, 'c#': 0.011572256146529358, 'javascript': 0.010434146826941363, 'css': 0.006131995061295316, 'cmake': 0.0029856893838542194, 'html': 0.0029058739250779186, 'makefile': 0.00027886141769991555, 'batchfile': 0.00010740598773600988}","['c', 'c++', 'powershell', 'rich text format', 'c#', 'javascript', 'css', 'cmake', 'html', 'makefile', 'batchfile']",c,11,['css html makefile'],Organization,97,3169,202,436,4690,"['createfile', 'device-driver', 'dll', 'dokan', 'dokan-library', 'driver', 'drivers', 'filesystem', 'filesystem-library', 'fuse', 'fuse-wrapper', 'kernel-mode', 'sys', 'userland', 'windows']",user mode file system library for windows with fuse wrapper
13655592,"{'css': 34195, 'html': 18189, 'javascript': 12794, 'python': 10639}",75817,"{'css': 0.45102021973963624, 'html': 0.23990661724942955, 'javascript': 0.1687484337285833, 'python': 0.14032472928235093}","['css', 'html', 'javascript', 'python']",css,4,['javascript python'],Organization,147,3166,137,1256,11626,[],sphinx theme for readthedocs org
310296,"{'c': 61929, 'rust': 14196, 'roff': 3674, 'shell': 2833, 'makefile': 2205}",84837,"{'c': 0.7299763075073376, 'rust': 0.16733264966936595, 'roff': 0.04330657614012754, 'shell': 0.033393448613223006, 'makefile': 0.025991018069945897}","['c', 'rust', 'roff', 'shell', 'makefile']",c,5,['makefile shell'],User,32,3164,136,367,1790,"['conversion', 'image-optimization', 'palette', 'png', 'png-compression', 'quantization']",lossy png compressor pngquant command based on libimagequant library
13073056,"{'php': 4573904, 'javascript': 807570, 'html': 259627, 'css': 141025, 'shell': 7474, 'makefile': 1771, 'dockerfile': 1164, 'hack': 14}",5792549,"{'php': 0.7896185254539927, 'javascript': 0.13941530749243555, 'html': 0.04482085520554077, 'css': 0.024345931298984266, 'shell': 0.0012902782522858243, 'makefile': 0.00030573759496898515, 'dockerfile': 0.00020094780380796088, 'hack': 2.416897983944547e-06}","['php', 'javascript', 'html', 'css', 'shell', 'makefile', 'dockerfile', 'hack']",php,8,['css html javascript shell'],User,788,3164,165,617,45312,"['imap', 'js', 'mail', 'rainloop', 'smtp', 'webmail']",modern fast web based email client
16309,"{'c++': 1512214, 'python': 214297, 'cmake': 136711, 'perl': 69571, 'shell': 27510, 'emacs lisp': 27478, 'c#': 11080, 'javascript': 7969, 'xslt': 4092, 'makefile': 1909, 'css': 1344, 'nix': 1086, 'c': 111}",2015372,"{'c++': 0.7503398876237241, 'python': 0.10633123810393318, 'cmake': 0.06783412690064167, 'perl': 0.03452017791256403, 'shell': 0.013650085443282927, 'emacs lisp': 0.013634207481298738, 'c#': 0.005497744337025621, 'javascript': 0.003954108720375197, 'xslt': 0.002030394388728235, 'makefile': 0.000947219669619306, 'css': 0.0006668744033359598, 'nix': 0.0005388583348384319, 'c': 5.50766806326574e-05}","['c++', 'python', 'cmake', 'perl', 'shell', 'emacs lisp', 'c#', 'javascript', 'xslt', 'makefile', 'css', 'nix', 'c']",c++,13,['makefile python shell'],Organization,651,3163,118,363,17697,"['accounting', 'command-line-tool', 'ledger', 'plaintext-accounting']",double entry accounting system with a command line reporting interface
5722043,"{'java': 8694836, 'html': 4150548, 'python': 37164, 'kotlin': 3931, 'lex': 3873, 'shell': 2361, 'dockerfile': 180, 'tsql': 132}",12893025,"{'java': 0.6743829318565658, 'html': 0.321921969436963, 'python': 0.0028824887875421013, 'kotlin': 0.00030489353739715855, 'lex': 0.00030039498100717247, 'shell': 0.00018312226959926007, 'dockerfile': 1.3961037072370526e-05, 'tsql': 1.0238093853071718e-05}","['java', 'html', 'python', 'kotlin', 'lex', 'shell', 'dockerfile', 'tsql']",java,8,['html python shell'],Organization,14,3159,263,661,42304,"['aop', 'database', 'html-parser', 'http-client', 'ioc', 'java8', 'jodd', 'jquery', 'json-parser', 'mail', 'micro-framework', 'utility-library']",jodd lightweight java use what you like
27251463,"{'c#': 20901071, 'python': 996568, 'jupyter notebook': 22419, 'html': 15700, 'css': 10299, 'visual basic .net': 2448, 'batchfile': 1841, 'f#': 1646, 'shell': 1390, 'dockerfile': 1352, 'java': 852}",21955586,"{'c#': 0.9519705372473319, 'python': 0.0453901799751553, 'jupyter notebook': 0.0010211068836878231, 'html': 0.0007150799801016471, 'css': 0.00046908335764757087, 'visual basic .net': 0.00011149782110119949, 'batchfile': 8.385109830363899e-05, 'f#': 7.496953167180324e-05, 'shell': 6.330962881154709e-05, 'dockerfile': 6.157886198072782e-05, 'java': 3.8805614206790014e-05}","['c#', 'python', 'jupyter notebook', 'html', 'css', 'visual basic .net', 'batchfile', 'f#', 'shell', 'dockerfile', 'java']",c#,11,['html python shell'],Organization,245,3153,345,1552,381604,"['algorithm', 'algorithmic-trading-engine', 'c-sharp', 'finance', 'forex', 'lean-engine', 'options', 'quantconnect', 'stock-indicators', 'trading-algorithms', 'trading-bot', 'trading-platform', 'trading-strategies']",lean algorithmic trading engine by quantconnect c f
6010789,"{'javascript': 303255, 'css': 25008, 'html': 17844}",346107,"{'javascript': 0.8761885775208245, 'css': 0.07225511185847151, 'html': 0.051556310620704}","['javascript', 'css', 'html']",javascript,3,['css html'],User,38,3153,101,504,3979,"['jquery-plugin', 'lightweight', 'rich-text-editor', 'trumbowyg', 'wysiwyg', 'wysiwyg-editor']",a lightweight and amazing wysiwyg javascript editor kb only kb gzip
6365284,"{'c': 19345544, 'java': 2833377, 'c++': 1228915, 'python': 436604, 'assembly': 150953, 'makefile': 92782, 'perl': 86168, 'javascript': 15943, 'shell': 12482, 'css': 6645, 'html': 6014, 'objective-c': 5015, 'xslt': 4947, 'gnuplot': 1671, 'dockerfile': 227, 'awk': 95, 'batchfile': 56}",24227438,"{'c': 0.7984973070615226, 'java': 0.11694909713523981, 'c++': 0.05072410050125812, 'python': 0.01802105530101862, 'assembly': 0.006230662936790923, 'makefile': 0.003829624907099133, 'perl': 0.003556628645587701, 'javascript': 0.0006580555484240637, 'shell': 0.0005152009882349095, 'css': 0.00027427580250127977, 'html': 0.0002482309520305036, 'objective-c': 0.00020699671174475816, 'xslt': 0.00020418997667025297, 'gnuplot': 6.897138690438502e-05, 'dockerfile': 9.369542086951167e-06, 'awk': 3.921174001146964e-06, 'batchfile': 2.3114288848866315e-06}","['c', 'java', 'c++', 'python', 'assembly', 'makefile', 'perl', 'javascript', 'shell', 'css', 'html', 'objective-c', 'xslt', 'gnuplot', 'dockerfile', 'awk', 'batchfile']",c,17,['makefile python shell'],Organization,590,3150,459,2454,73109,[],the official git repository for the open source os for the internet of things
26417283,"{'javascript': 146736, 'css': 18249, 'html': 5090}",170075,"{'javascript': 0.8627723063354402, 'css': 0.10729972071145083, 'html': 0.029927972953108922}","['javascript', 'css', 'html']",javascript,3,['css html'],Organization,48,3149,171,945,2333,"['dashboards', 'gridstack', 'gridstackjs']",build interactive dashboards in minutes
7765403,"{'c': 473206, 'roff': 14784, 'cmake': 13331, 'python': 13305, 'shell': 5419, 'c++': 4975, 'yacc': 2221, 'dockerfile': 1240, 'lex': 1085, 'objective-c': 586, 'assembly': 137}",530289,"{'c': 0.8923549234474032, 'roff': 0.027879137602326277, 'cmake': 0.025139122252205874, 'python': 0.025090092383587063, 'shell': 0.010218956078666538, 'c++': 0.00938167678379148, 'yacc': 0.00418828223855294, 'dockerfile': 0.0023383475802816953, 'lex': 0.0020460541327464834, 'objective-c': 0.0011050578081008657, 'assembly': 0.0002583496923375744}","['c', 'roff', 'cmake', 'python', 'shell', 'c++', 'yacc', 'dockerfile', 'lex', 'objective-c', 'assembly']",c,11,['python shell'],Organization,22,3148,226,656,5980,"['internet-wide-scanning', 'ipv4', 'scanning']",zmap is a fast single packet network scanner designed for internet wide network surveys
574877,"{'java': 426969526, 'freemarker': 178786, 'gherkin': 25063, 'scilab': 3924, 'shell': 284, 'batchfile': 230}",427177813,"{'java': 0.9995124114744227, 'freemarker': 0.00041852829093443576, 'gherkin': 5.867111829611806e-05, 'scilab': 9.18587033451571e-06, 'shell': 6.648285359333491e-07, 'batchfile': 5.384174762840504e-07}","['java', 'freemarker', 'gherkin', 'scilab', 'shell', 'batchfile']",java,6,['batchfile shell'],Organization,145,3142,317,2398,1502092,"['amazon', 'aws', 'aws-sdk']",the official aws sdk for java
29829603,"{'jupyter notebook': 1794764, 'matlab': 65356, 'python': 59369, 'lua': 22607, 'c++': 22250, 'c': 16028, 'makefile': 199}",1980573,"{'jupyter notebook': 0.9061842204250992, 'matlab': 0.03299853123313304, 'python': 0.029975668657504673, 'lua': 0.011414373517158924, 'c++': 0.011234122650364314, 'c': 0.00809260754337255, 'makefile': 0.0001004759733673033}","['jupyter notebook', 'matlab', 'python', 'lua', 'c++', 'c', 'makefile']",jupyter notebook,7,['makefile python'],Organization,234,3141,108,2054,11969,[],coco api dataset http and and cocodataset org and
19216825,"{'c#': 5035067, 'html': 20422, 'javascript': 10918, 'css': 3813, 'asp': 217}",5070437,"{'c#': 0.9930242699002079, 'html': 0.004027660732201189, 'javascript': 0.002153266079432601, 'css': 0.0007520061880267913, 'asp': 4.2797100131606013e-05}","['c#', 'html', 'javascript', 'css', 'asp']",c#,5,['css html javascript'],Organization,20,3139,516,5211,440502,"['xamarin', 'xamarin-forms']",sample apps built using the xamarin forms framework
236537,"{'c++': 224032, 'm4': 95503, 'c': 49899, 'makefile': 10408, 'shell': 6269, 'cmake': 5769}",391880,"{'c++': 0.5716852097580892, 'm4': 0.2437047055220986, 'c': 0.12733234663672552, 'makefile': 0.02655915076043687, 'shell': 0.015997244054302338, 'cmake': 0.014721343268347453}","['c++', 'm4', 'c', 'makefile', 'shell', 'cmake']",c++,6,['c makefile shell'],User,42,3134,101,218,12094,"['c-plus-plus', 'change-monitor', 'event-notifications', 'fswatch', 'inotify', 'kqueue', 'solaris']",a cross platform file change monitor with multiple backends apple os x file system bsd solaris and illumos file events linux microsoft windows and a stat based backend
5573275,"{'gherkin': 60394, 'shell': 57249, 'groovy': 50138, 'dockerfile': 175}",167956,"{'gherkin': 0.35958227154731, 'shell': 0.34085712924813644, 'groovy': 0.2985186596489557, 'dockerfile': 0.0010419395555978947}","['gherkin', 'shell', 'groovy', 'dockerfile']",gherkin,4,['dockerfile shell'],Organization,71,3128,108,379,23248,[],the sdkman command line interface
11939484,"{'python': 2081829, 'c': 27354, 'shell': 7729}",2116912,"{'python': 0.9834272752008586, 'c': 0.012921651915620488, 'shell': 0.0036510728835209023}","['python', 'c', 'shell']",python,3,['c shell'],Organization,78,3127,114,670,46446,['cryptography'],cryptography is a package designed to expose cryptographic primitives and recipes to python developers
